,movieId,title,directors,writers,stars,year,certificate,length (min),Storyline,languages,Oscars,genres,popularity,Rating
7263,77800,Four Lions ,['christopher_morris'],"['christopher_morris', 'sam_bain', 'jesse_armstrong']","['will_adamsdale', 'riz_ahmed', 'adeel_akhtar']",2010,R,97,Four incompetent British terrorists set out to train for and commit an act of terror.,"['English ', ' Urdu ', ' Punjabi ', ' Arabic']",,"['Comedy', 'Drama']",popular,High_rated
7264,77881,Lovers & Leavers (Kuutamolla) ,['aku_louhimies'],"['katja_kallio', 'aku_louhimies']","['minna_haapkylä', 'anna-leena_härkönen', 'laura_malmivaara']",2002,,117,This movie is about Iiris Vaara. She turns 30 and meets young director Marko. All dreams come true but does Marko share her dreams?,['Finnish'],,"['Drama', 'Romance']",unpopular,Low_rated
7265,77931,Stingray Sam ,['cory_mcabee'],['cory_mcabee'],"['cory_mcabee', 'crugie', 'david_hyde_pierce']",2009,Not Rated,61,"A dangerous mission reunites STINGRAY SAM with his long lost accomplice, The Quasar Kid. Follow these two space convicts as they earn their freedom in exchange for the rescue of a young girl... Read all",['English'],,"['Comedy', 'Musical', 'Sci-Fi', 'Western']",unpopular,High_rated
7266,78034,Cemetery Junction ,"['ricky_gervais', 'stephen_merchant']","['ricky_gervais', 'stephen_merchant']","['christian_cooke', 'felicity_jones', 'tom_hughes']",2010,R,95,A 1970s-set comedy centered on three young working class friends in a dreary suburb of Reading.,['English'],,"['Comedy', 'Drama', 'Romance']",popular,High_rated
7267,78039,Blue Valentine ,['derek_cianfrance'],"['derek_cianfrance', 'joey_curtis', 'cami_delavigne']","['ryan_gosling', 'michelle_williams', 'john_doman']",2010,R,112,"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",['English'],Nominated,"['Drama', 'Romance']",popular,High_rated
7268,78105,Prince of Persia: The Sands of Time ,['mike_newell'],"['boaz_yakin', 'doug_miro', 'carlo_bernard']","['jake_gyllenhaal', 'gemma_arterton', 'ben_kingsley']",2010,PG-13,116,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,['English'],,"['Action', 'Adventure', 'Fantasy', 'Romance', 'IMAX']",popular,Low_rated
7269,78041,Killers ,['robert_luketic'],"['bob_derosa', 'ted_griffin']","['katherine_heigl', 'ashton_kutcher', 'tom_selleck']",2010,PG-13,100,"A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been c... Read all",['English'],,"['Action', 'Comedy']",popular,Low_rated
7270,77893,Merantau ,['gareth_evans'],"['gareth_evans', 'daiwanne_p._ralie']","['iko_uwais', 'sisca_jessica', 'christine_hakim']",2009,R,134,A young man from the countryside uses his skills in silat martial arts to survive the slave trade.,"['Indonesian ', ' English']",,"['Action', 'Drama']",unpopular,High_rated
7271,78103,Shake Hands with the Devil ,"['jennifer_capraru', 'roger_spottiswoode']","['judith_rascoe', 'michael_donovan', 'roméo_dallaire']","['roy_dupuis', 'owen_sejake', 'james_gallanders']",2007,R,112,"The story of General Romeo Dallaire's frustrated efforts to stop the madness of the Rwandan Genocide, despite the complete indifference of his superiors.","['English ', ' French']",,"['Drama', 'War']",unpopular,High_rated
7272,78160,Ricky Gervais Live: Animals ,['dominic_brigstocke'],['ricky_gervais'],"['ricky_gervais', 'stirling_gallacher']",2003,Not Rated,73,Ricky Gervais entertains a live audience in his first stand-up routine.,['English'],,['Comedy'],unpopular,High_rated
7273,78088,Buried ,['rodrigo_cortés'],['chris_sparling'],"['ryan_reynolds', 'josé_luis_garcía-pérez', 'robert_paterson']",2010,R,95,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race agains... Read all,"['English ', ' Arabic']",,"['Mystery', 'Thriller']",popular,High_rated
7274,78116,Please Give ,['nicole_holofcener'],['nicole_holofcener'],"['catherine_keener', 'oliver_platt', 'rebecca_hall']",2010,R,87,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",['English'],,"['Comedy', 'Drama']",unpopular,Low_rated
7275,78142,Baarìa ,['giuseppe_tornatore'],['giuseppe_tornatore'],"['francesco_scianna', 'margareth_madè', 'lina_sastri']",2009,Not Rated,163,Baaria is Sicilian slang for Bagheria where Tornatore was born and this is an autobiographic epic of three generations in the Sicilian village where he was born.,"['Sicilian ', ' Italian ', ' English']",,"['Comedy', 'Drama', 'War']",unpopular,High_rated
7276,78209,Get Him to the Greek ,['nicholas_stoller'],"['nicholas_stoller', 'jason_segel']","['jonah_hill', 'russell_brand', 'elisabeth_moss']",2010,R,109,A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,['English'],,['Comedy'],popular,Low_rated
7277,78174,Sex and the City 2 ,['michael_patrick_king'],"['michael_patrick_king', 'candace_bushnell', 'darren_star']","['sarah_jessica_parker', 'kim_cattrall', 'kristin_davis']",2010,R,146,"While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is f... Read all","['English ', ' Arabic']",,"['Comedy', 'Drama', 'Romance']",popular,Low_rated
7278,78218,Unthinkable ,['gregor_jordan'],['peter_woodward'],"['samuel_l._jackson', 'carrie-anne_moss', 'michael_sheen']",2010,R,97,A black-ops interrogator and an F.B.I. Agent who press a suspect terrorist into divulging the location of three nuclear weapons set to detonate in the U.S.,"['English ', ' Russian ', ' Ukrainian']",,"['Drama', 'Thriller']",popular,High_rated
7279,78266,Splice ,['vincenzo_natali'],"['vincenzo_natali', 'antoinette_terry_bryant', 'doug_taylor']","['adrien_brody', 'sarah_polley', 'delphine_chanéac']",2009,R,104,Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.,"['English ', ' French']",,"['Horror', 'Sci-Fi', 'Thriller']",popular,Low_rated
7280,78264,The Back-up Plan,['alan_poul'],['kate_angelo'],"['jennifer_lopez', ""alex_o'loughlin"", 'michaela_watkins']",2010,PG-13,104,"A woman conceives twins through artificial insemination, then meets the man of her dreams on the very same day.",['English'],,"['Comedy', 'Romance']",popular,Low_rated
7281,78349,Exam ,['stuart_hazeldine'],"['stuart_hazeldine', 'simon_garrity']","['adar_beck', 'gemma_chan', 'nathalie_cox']",2009,Not Rated,101,"Eight candidates for a highly desirable corporate job are locked together in an exam room and given a final test with just one seemingly simple question. However, it doesn't take long for co... Read all","['English ', ' French ', ' Cantonese']",,"['Mystery', 'Thriller']",popular,High_rated
7282,78467,Jonah Hex ,['jimmy_hayward'],"['mark_neveldine', 'brian_taylor', 'william_farmer']","['josh_brolin', 'megan_fox', 'john_malkovich']",2010,PG-13,81,"The U.S. military makes a scarred bounty hunter with warrants on his own head an offer he cannot refuse: in exchange for his freedom, he must stop a terrorist who is ready to unleash Hell on... Read all",['English'],,"['Action', 'Drama', 'Thriller', 'Western']",popular,Low_rated
7283,78499,Toy Story 3 ,['lee_unkrich'],"['john_lasseter', 'andrew_stanton', 'lee_unkrich']","['tom_hanks', 'tim_allen', 'joan_cusack']",2010,G,103,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned ... Read all","['English ', ' Russian ', ' Spanish ', ' Ukrainian']",Won,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",popular,High_rated
7284,78316,Letters to Juliet ,['gary_winick'],"['jose_rivera', 'tim_sullivan']","['amanda_seyfried', 'gael_garcía_bernal', 'vanessa_redgrave']",2010,PG,105,"Sophie dreams of becoming a writer and travels to Verona, Italy where she meets the ""Secretaries of Juliet"".","['English ', ' Italian ', ' Spanish']",,"['Drama', 'Romance']",popular,Low_rated
7285,78469,The A-Team,['joe_carnahan'],"['joe_carnahan', 'brian_bloom', 'skip_woods']","['liam_neeson', 'bradley_cooper', 'sharlto_copley']",2010,PG-13,117,"A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.","['English ', ' Spanish ', ' French ', ' Swahili ', ' German']",,"['Action', 'Comedy', 'Thriller']",popular,High_rated
7286,78574,Winter's Bone ,['debra_granik'],"['debra_granik', 'anne_rosellini', 'daniel_woodrell']","['jennifer_lawrence', 'john_hawkes', 'garret_dillahunt']",2010,R,100,An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.,['English'],Nominated,"['Drama', 'Thriller']",popular,High_rated
7287,78620,The Scalphunters,['sydney_pollack'],['william_w._norton'],"['burt_lancaster', 'shelley_winters', 'telly_savalas']",1968,Not Rated,102,"Forced to trade his valuable furs for a well-educated escaped slave, a rugged trapper vows to recover the pelts from the Indians and later the renegades that killed them.",['English'],,"['Comedy', 'Western']",unpopular,High_rated
7288,78544,Ricky Gervais Live 3: Fame ,['dominic_brigstocke'],['ricky_gervais'],"['ricky_gervais', 'robin_ince']",2007,Not Rated,79,The third part of Ricky's themed live stand-up shows.,['English'],,['Comedy'],unpopular,High_rated
7289,78626,Barking Dogs Never Bite (Flandersui gae) ,['bong_joon_ho'],"['song_ji-ho', 'bong_joon_ho', 'derek_son_tae-woong']","['bae_doona', 'lee_sung-jae', 'kim_ho-jung']",2000,Not Rated,110,An idle part-time college lecturer is annoyed by the yapping sound of a nearby dog. He decides to take drastic action.,['Korean'],,"['Comedy', 'Horror']",unpopular,High_rated
7290,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) ,['mike_mitchell'],"['josh_klausner', 'darren_lemke', 'william_steig']","['mike_myers', 'cameron_diaz', 'eddie_murphy']",2010,PG,93,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.,"['English ', ' Ukrainian ', ' Russian']",,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",popular,Low_rated
7291,78893,The Last Airbender,['m._night_shyamalan'],['m._night_shyamalan'],"['noah_ringer', 'nicola_peltz_beckham', 'jackson_rathbone']",2010,PG,103,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",['English'],,"['Action', 'Adventure', 'Fantasy']",popular,Low_rated
7292,78772,The Twilight Saga: Eclipse,['david_slade'],"['melissa_rosenberg', 'stephenie_meyer']","['kristen_stewart', 'robert_pattinson', 'taylor_lautner']",2010,PG-13,124,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with wer... Read all",['English'],,"['Fantasy', 'Romance', 'Thriller', 'IMAX']",popular,Low_rated
7293,79008,South Park: Imaginationland ,['trey_parker'],"['trey_parker', 'matt_stone']","['trey_parker', 'matt_stone', 'adrien_beard']",2008,Not Rated,67,"In this never-before-seen Director's Cut, the doors of the world's imagination are thrown wide open and the boys of South Park are transported to a magical realm in their greatest odyssey ev... Read all",['English'],,"['Animation', 'Comedy', 'Fantasy']",unpopular,High_rated
7294,78959,Endgame ,['pete_travis'],"['robert_harvey', 'paula_milne']","['william_hurt', 'chiwetel_ejiofor', 'jonny_lee_miller']",2009,PG-13,109,A story based on the covert discussions that brought down the Apartheid regime in South Africa.,"['English ', ' Afrikaans ', ' Xhosa']",,['Drama'],unpopular,Low_rated
7295,78836,Enter the Void ,['gaspar_noé'],"['gaspar_noé', 'lucile_hadzihalilovic']","['nathaniel_brown', 'paz_de_la_huerta', 'cyril_roy']",2009,Not Rated,161,"An American drug dealer living in Tokyo is betrayed by his best friend and killed in a drug deal. His soul, observing the repercussions of his death, seeks resurrection.","['English ', ' Japanese']",,['Drama'],popular,High_rated
7296,79091,Despicable Me ,"['pierre_coffin', 'chris_renaud']","['cinco_paul', 'ken_daurio', 'sergio_pablos']","['steve_carell', 'jason_segel', 'russell_brand']",2010,PG,95,"Gru, a criminal mastermind, adopts three orphans as pawns to carry out the biggest heist in history. His life takes an unexpected turn when the little girls see the evildoer as their potenti... Read all","['English ', ' Russian ', ' Ukrainian']",,"['Animation', 'Children', 'Comedy', 'Crime']",popular,High_rated
7297,79073,When You're Strange ,['tom_dicillo'],['tom_dicillo'],"['johnny_depp', 'john_densmore', 'robby_krieger']",2009,R,86,"A look at the late '60s and early '70s rock band The Doors, including rare exclusive footage.",['English'],,['Documentary'],unpopular,High_rated
7298,79057,Predators ,['nimród_antal'],"['alex_litvak', 'michael_finch', 'jim_thomas']","['adrien_brody', 'laurence_fishburne', 'topher_grace']",2010,R,107,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,"['English ', ' Spanish ', ' Russian']",,"['Action', 'Sci-Fi', 'Thriller']",popular,Low_rated
7299,79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy ,"['edith_becker', 'kevin_burns']",['ed_singer'],"['robert_clotworthy', 'walter_cronkite', 'george_lucas']",2004,,151,"An in-depth making of documentary about the original Star Wars trilogy, covering the productions of the three films and their impact on popular culture.",['English'],,['Documentary'],unpopular,High_rated
7300,79132,Inception ,['christopher_nolan'],['christopher_nolan'],"['leonardo_dicaprio', 'joseph_gordon-levitt', 'elliot_page']",2010,PG-13,148,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the pro... Read all","['English ', ' Japanese ', ' French']",Won,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",popular,High_rated
